job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips
3694149664,"A&B Machine and Design, Inc.",Admin/HR/Customer Support,"A&B Machine and Design is a growing, family-owned business that makes quality parts for leading American manufacturers nationwide, serving multiple industries, including automotive, food equipment, aerospace, robotics, firearms, printing, and refrigeration. We provide our team with a desirable workplace that offers stability, growth, and opportunities to succeed. We are seeking a hard-working, self-motivated Admin Assistant/Customer Sales Support person to take us to the next level! A&B Machine and Design offers a great working environment and the opportunity to make an immediate impact at a company where your ideas are always welcome.This position covers a wide array of areas, such as Administrative, Office/Clerical, Customer and Sales support, vendor relations, and shop floor/employee support. 
Responsibilities include· Direct emails, letters, packages, phone calls, and other forms of incoming correspondence.· Facilitate the sales order entry process and foster positive relationships by communicating with customers daily and sometimes in person.· Receive customer RFQs and submit them to the estimator.· Track and report on-time delivery of production.· Assist in vendor invoicing and related A/P functions, including confirming pricing, entering invoices, and mailing/filing each week.· Coordinate employee attendance tracking and reward system and coordinate timesheets for weekly payroll.· Support light bookkeeping and financial procedures for the company.· Assist with basic employee benefits administration processes and other HR-related items such as new hire onboarding, employee meetings, and cultural improvements.· Manage office/shop supplies to avoid interruptions in standard front office procedures.· Collaborate with internal teams to produce reports and help prepare proposals and presentations as needed.· Provide as-needed support to the shipping department, including pulling stock, verifying quantities, and shipping to customers.· Provide word processing, database, spreadsheet, and research assistance.· Perform other duties as required, including helping with holiday parties, employee celebrations, and other occasional misc. office duties.
Minimum Requirement· Previous experience working with customers, vendors, and other internal teams such as sales, etc.· Computer proficiency with MS Word, Excel, PowerPoint, and Outlook.· Associates degree preferred· Familiarity with general bookkeeping and financial understanding is beneficial
Additional Competencies and Skills· Excellent verbal, written, telephone, interpersonal, and communication skills.· Strong organizational skills with the ability to multi-task, follow through, and meet deadlines.· Ability to self-manage tasks to meet requested deliverables and deadlines.
Benefits:401(k) and 401(k) matchingDisability insuranceHealth insuranceDental InsuranceLife insurancePaid time offTuition reimbursementPay is based on experience
Physical Setting:Office and Machine Shop
Schedule:Monday to Friday, 6 AM- 2:30 PM. ",,,"Sidney, OH",5232812.0,7.0,,,Full-time,,1713555823000.0,,https://www.linkedin.com/jobs/view/3694149664/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716147823000.0,,,,1713555823000.0,,0,FULL_TIME,,,,45365.0,39149.0
3698445650,BODY20,Fitness Sales General Manager,"Position: Fitness Sales General ManagerBODY20 is currently seeking a top-tier leader for the position of Fitness Sales General Manager for one of our fast-growing studios. As an integral part of the leadership team, the Fitness Sales General Manager will directly oversee the daily business operations, sales, profitability, and staff development while delivering brand consistency and superior customer service.  We OfferCareer Growth: Join our team and kickstart your journey with comprehensive paid training, certifications, and unwavering support tailored to achieve your professional goalsRewarding Compensation Package: Competitive base pay, enticing commissions, and performance bonusesEmployee Recognition: Take advantage of a complimentary Studio Membership and exclusive product discountsFlexible Schedule: Accommodating schedule around your educational or personal goalsFriendly Work Environment: Dress comfortably in our fitness casual attire while working in a dynamic, collaborative environment fueled by passionPathway to Entrepreneurship: Chart Your Course to Franchise Ownership or Business Leadership
ResponsibilitiesThe ideal Fitness Sales General Manager will be primarily responsible for driving studio sales and membershipsThis role is comprised of 60-70% sales, 10-20% training and 10-20% staff management and studio operationsLead generation including Grass Roots Marketing, Networking, Events, and all aspects of organic lead generationImplement a sales process to schedule prospects into Intro sessionDrive Membership sales through outside sales and business development effortsResponsible for ensuring that the studio is clean, maintained and operationally soundSupervise & train Sales Representatives and Fitness StaffProficiency in ClubReady, to include revenue reports, attendance reports, etcProficient at building and modifying weekly/daily schedules and adjusting in near real time based on member Attend all directed monthly meetings and listen to all corporate webinarsEnsure necessary staffing levels to satisfy studio demand while remaining within the studio budgetHost weekly staff meetings as well as 1-on-1 monthly meetings with each member of the team
QualificationsConfident in driving and generating sales for personal 1x1 fitness trainingEfficient and skilled at training Sales Reps and generating a culture of sales excellenceAbility to work independently and collaborate with studio owners and other staff membersAbility to manage and drive all revenue streams from membership sales to retailExcellent communication and strong writing and interpersonal skills in person, on the telephone, and via emailAbility to excel in a fast-changing, diverse, and interrupt driven environmentAbility to recognize areas of improvement and make changes using good judgmentAn affinity and passion for fitnessHighly organized, proficient in data management, reporting/KPIs, cost controls, payroll, ability to prioritize and meet deadlinesProfessional, punctual, reliable and neatStrong attention to detail and accuracyTrustworthy and ability to handle confidential informationAbility to work harmoniously with co-workers, clients and the general publicProficiency with computers and studio software 1-2 years of Customer Service experience with proven results1-2 years of Sales experience in boutique fitness or related industryAssociate or bachelor’s degree in business or a related field, with 3+ years of management Minimum experience operating revenue of $600,000 or higher annual revenue 
BODY20Most people know you only use 10% of your brain. But most don’t realize you only use 30% of your body. BODY20® is here to change that. By combining personalized one-on-one training with body gear that sends electrical impulses into the deep tissue of your body’s muscles — the way your brain does — BODY20® helps every body workout to 100%.
At BODY20, we live what we believe. That you shouldn’t have to choose between fitness and family timeThat fitness should never compete with careerThat getting in shape shouldn’t hurtThat everybody should get the most out of life and is entitled to feel great
",75000.0,YEARLY,"Decatur, GA",40731493.0,2.0,,50000.0,Full-time,,1713212757000.0,,https://www.linkedin.com/jobs/view/3698445650/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1728764664000.0,,,,1713212757000.0,,0,FULL_TIME,USD,BASE_SALARY,62500.0,30030.0,13089.0
3699237531,JVM Global Inc,Mechanical Engineer,"Job Title: Mechanical Engineer 
Summary:
The main function of a mechanical engineer is to research and investigate the design, functionality and maintenance of mechanical products, equipment, systems and processes. A typical mechanical engineer has the ability to make engineering drawings and read and interpret blueprints.
Job Responsibilities
• Research, design, develop, manufacture, and test tools, engines, machines and other mechanical devices.
• Research and analyse
customer design proposals, specifications, manuals to determine time and cost feasibility to complete projects.
• Investigate equipment failures and difficulties to diagnose faulty operation and make recommendation to maintenance crew.
• Assist drafters in developing the structural design of products using tools, equipment or software.
Technical Skills:
(Required)
Hardware design experienceMechanical aptitudeGD&T knowledge (Desired)
Powertrain design, development, or product support experienceUnderstanding of Drivetrain performance and oil system functionsExperience in sleeve and roller bearing selection criteriaFMEA based validation process experienceNPI and CPI experienceDemonstrated ability to use combination of analysis and test to solve problemsEducation & Experience Required:
Bachelor’s degree in an accredited Engineering curriculum",,,"Boston, MA",77712306.0,120.0,,,Full-time,34.0,1713206340000.0,,https://www.linkedin.com/jobs/view/3699237531/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715798340000.0,,,,1713206340000.0,,0,FULL_TIME,,,,2108.0,25025.0
3699309082,"KTA Advising Group, LLC",Web Developer,"We are looking to fill multiple Case Manger positions. The ideal candidate will:Provide onsite outreach services weekly to 120-150 unduplicated low-income clients with complex needs. Offer assistance through food distribution outreach, appointments, walk-ins, and phone calls. Conduct formal assessments of clients' needs, provide referrals, coordinate services with agencies, and ensure follow-up in-person or virtually. Deliver one-on-one case management to at least 60 clients monthly, focusing on economic mobility and resilience. Employ multilingual case managers to ensure equitable service access for all clients, including those with disabilities or language barriers. Assist clients with application completion and submission, targeting those facing language, literacy, or technical barriers. Schedule services across Up-County, Mid-County, and Down-County/East County areas in collaboration with County services and partner organizations. Coordinate with hosting sites to align service schedules and participate in team meetings for collaboration and community rapport. Develop and implement a case management supervision plan approved by the County. Participate in County-requested meetings, training opportunities, and activities. Stay informed about current services and programs for low-income and immigrant residents, maintaining partnerships with other organizations for referrals and resource sharing. 
",40.0,HOURLY,Washington DC-Baltimore Area,98213559.0,24.0,,20.0,Contract,5.0,1712429979000.0,,https://www.linkedin.com/jobs/view/3699309082/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1715021979000.0,,,,1712429979000.0,,0,CONTRACT,USD,BASE_SALARY,62400.0,,
3699945651,Bell Environmental,Bird Control Account Manager and Supervisor,"Company DescriptionBell Environmental Services, Inc. is a full-service pest control company based in Northern New Jersey. Our company takes a non-pesticide approach to bird control and installs bird exclusion technology on buildings and structures including landmarks. Bell Environmental has been practicing ""green"" pest control for 40 years. Our bird control division serves customers through the Northeastern and Mid-Atlantic regions.
Role DescriptionThis is a full-time on-site role for a Bird Control Account Manager and Supervisor. This manager will be responsible for client prospecting and management, oversee a team of technicians, develop bird control strategies, design bird exclusion systems, and ensure compliance with safety and environmental regulations. We are not in the position to sponsor international candidates for this position.
QualificationsKnowledge of sales, bidding, and proposal processesProven ability to generate business and build rapport with clientsExperience in bird control installations and management - preferredAbility to read plans, blueprints, RFPs and detailed specificationsAbility to manage a team of techniciansStrong problem-solving and decision-making skillsExcellent communication and interpersonal skillsSelf-starter and highly organizedKnowledge of Microsoft Office softwareKnowledge of safety and environmental regulationsAttention to detail and ability to multitaskGood Driving Record
This is a stellar opportunity for an ambitious candidate looking for a long-term position with significant earning potential. Bell’s employee-friendly culture provides significant support to our salesforce. 
Job Type: Full-TimeSchedule: Monday to Friday Compensation: Competitive (Base Salary + Commissions) + Use of Company VehicleBenefits: Paid Sick Time, Vacation Time, and Company Holidays 401(k) Plan with Match Health, Dental & Life Insurance Please note: this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities, and activities may change at any time with or without notice.
",,,New York City Metropolitan Area,1485063.0,4.0,,,Full-time,,1713390099000.0,,https://www.linkedin.com/jobs/view/3699945651/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715982099000.0,,,,1713390099000.0,,0,FULL_TIME,,,,,
3700064749,"KAZAN, MCCLAIN, SATTERLEY, & GREENWOOD",Litigation Paralegal,"Kazan, McClain, Satterley & Greenwood, a Professional Law Corporation, has represented thousands of people suffering from the effects of asbestos related illnesses, particularly mesothelioma, since 1974. We are nationally recognized pioneers in asbestos litigation and currently interviewing for a Litigation Paralegal to join our Oakland, California based team.
Duties and Responsibilities: ● Organize case file contents at outset of each case; assemble and maintain key medical and other case files; update settlement file, case activity list for court appearances.● Oversee requests for medical records/pathology/radiology films; contact physicians and medical facilities to obtain declarations for advancement of client deposition and trial assignment.● Send medical, pathology, and radiology films to consulting physicians for review and/or client examination; provide records obtained via authorization to defense counsel.● Review all defense requested “first look” medical/employment/social security/military records, and prepare objections as needed for release of records.● Organize and summarize medical records and medical billing.● Prepare deposition notices, arrange for court reporters and videographers.● Enter Master Calendar information for court appearances and discovery deadline duedates; track and advise attorneys of all case deadlines and court appearances.● Prepare pleadings including ex-parte notices and applications, motion papers and physician declarations for depositions and motions for preference, motions to consolidate, offers to compromise, court appearance notices, case management statements, andnotices of case management and other court orders.● Draft responses to defendants’ discovery requests; draft responses to defendants’ meet and confer letters; prepare and serve third-party subpoenas.● Correspond with clients, referring counsel and opposing counsel under signature and for attorneys.● Maintain regular telephone contact with clients and provide updated client status reports to attorneys.● Clerical functions including filing, photocopying and faxing not undertaken by secretaries, assistants and copy department.● Assist in trial preparation and trial on all matters including court filings, questionnaires, exhibits, scheduling and transportation of witnesses and experts, and other duties as requested by the trial attorney.● Coordinate autopsy requests (as needed) with family, medical facilities, and government agencies.● Other Duties as assigned by the supervising attorneys. Skills and Qualifications:● Exceptional attention to detail, organization, interpersonal and communication skills.● Ability to work independently and handle numerous tasks in a fast paced environment while engaged in the management of multiple cases.● Computer literacy of software programs including Outlook, Word, Summation, Excel and others required● Ability to work under pressure and to meet statutory, time and content sensitive deadlines.● Computer literacy of software programs including Outlook, Word, Summation, Excel and others required.● Work sensitively with terminally ill clients and their families.● Work independently on special projects and as well as perform as a part of a team.● Think and problem solve logically and creatively. Training & Experience: ● Paralegal certification from a program approved by the American Bar Association or● Certificate or Degree from an accredited post-secondary institution that requires aminimum of 24 semester units in law-related courses or● Bachelor’s or advanced degree with a minimum of one year of law-related experience under the supervision of an attorney and a written declaration from the supervising attorney attesting to qualifications or● High school diploma or GED, minimum of 3 years of law related experience and a written declaration from the attorney attesting to qualifications.● Experience with research and interviewing skills and techniques preferred,● Medical background or knowledge of medical terminology preferred,● Demonstrated outstanding performance as a fully qualified litigation paralegal preferred,● Though not required, active plaintiff Personal Injury litigation with asbestos experience is a plus .  How to Apply:Interested candidates should send a cover letter and resume to the attention of the Human Resources Manager at careers@kazanlaw.com. Priority Consideration for applications received by May 15, 2024. Only interviewed candidates will be contacted directly. We reserve the right to modify this posting as needed.  Benefits:Our firm employees enjoy a competitive and very generous benefits package, which include:Competitive Base Salary + Annual Merit BonusesGenerous Profit-Sharing Retirement Plan/Pension fully funded by the firm Employer-paid Health, Dental and Vision Coverage Employer-paid Group Term Life InsuranceEmployer-paid DisabilityPaid Time Off and Paid HolidaysEmployee Wellness ProgramEmployee Assistance ProgramEmployer-paid commuter/parking benefitsFlexible Spending AccountsStandard work hours are 35 hours/week (plus extra hours; OT over 40 hours when required)

Equal Employment opportunities:Kazan, McClain, Satterley & Greenwood provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics. In addition to federal law requirements, Kazan, McClain, Satterley & Greenwood complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, etc.",50.0,HOURLY,"Oakland, CA",55525467.0,1.0,,40.0,Full-time,,1713566862000.0,,https://www.linkedin.com/jobs/view/3700064749/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1729118724000.0,,,,1713566862000.0,,0,FULL_TIME,USD,BASE_SALARY,93600.0,94601.0,6001.0
3700068571,Akshaya Inc,Software Implementation Program Manager,"Title: Software Implementation Program ManagerLocation:Cupertino, CA (Work from office 3 days in hybrid model).

We're looking for a Program Manager to join our Environmental Technologies Full Material Disclosure (FMD) team. If you have experience supporting enterprise systems, take the entrepreneurial approach to problem solving, have strong leadership and communication skills, and you're comfortable stabilizing and coordinating a variety of complex activities, you could be an excellent fit.
DescriptionThe Software Implementation Program Manager on the FMD Team will blend business analysis and daily operations to deliver software solutions that support the environmental product compliance during the development, manufacturing, and service of all Apple products.
Responsibilities include:* Drive, track, and support the execution of the FMD program implementation roadmap and manage sprint releases* Define program plans and provide oversight of tasks and action items* Monitor, review, and adjust project progress and timelines as needed* Support development of requirements and proposals for improved process and system solutions* Provide support for external projects where FMD input is required* Support assessment of gaps between current systems/processes and business needs* Support planning, coordination, and facilitation of workshops with key partners* Lead test strategy for user acceptance, creating and executing test scripts* Working knowledge of the software development lifecycle (SDLC), Agile scrum* Manage production support escalatio
Key Qualifications* Minimum of 7 years of first-hand experience in leading cross functional, large scope, and highly integrated software implementation programs.* Solid project leadership skills combined with strong discernment and analytical skills* Exceptional attention to detail and a deep understanding of project, program, and portfolioplanning and delivery.* Strong business insight and customer focus* Ability to collect and summarize meeting minutes effectively* Ability to multitask and balance daily activities with larger project deadlines* Ability to work both independently and collaboratively* Passionate about driving quality within a project organization
Education & ExperienceBS + 10 years of relevant experience in software development implementation, structure and management of Bill of Material (BOM), Teamcenter environmental compliance modules, Agile PLM, SAP or Oracle ERP

ThanksShaik Gousegouse.shaik@akshaya-inc.com",,,"Cupertino, CA",18838319.0,2.0,,,Contract,,1713561702000.0,,https://www.linkedin.com/jobs/view/3700068571/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716153702000.0,,,,1713561702000.0,,0,CONTRACT,,,,95014.0,6085.0
3700617207,Internal Fire Pilates,Office Manager,"Company DescriptionInternal Fire Pilates is a boutique style Pilates studio located in Mill Valley, CA. We offer personally tailored private and group class instruction from our highly skilled and experienced teachers. Our studio is passionate about passing on the traditional Pilates method while also offering additional modalities, like MELT Method, to assist in creating whole body health. We maintain the quality of our teaching with small group class sizes of 2-5 and use the traditional Classical apparatus in our fully equipped studio.
Role DescriptionThis is a part-time on-site role for an Office Manager at Internal Fire Pilates in Mill Valley, CA. Some duties can be performed remotely, but it's important to have some hours in the studio when the Owner is present. Currently we are seeking assistance for approximately 10 hours a week, but hours are flexible and may differ from week to week. The Office Manager will be responsible for performing administrative tasks, providing customer service, managing office equipment, and assisting with office administration. The Office Manager will work closely with the studio owner and instructors to ensure the smooth operation of the studio.
QualificationsSkilled in or can quickly learn to use the following software: Mindbodyonline, Wordpress, Constant Contact, Canva, Asana, MS Word, Excel, Adobe, Zoom, ChatGpt.Comfortable with Social Media posts across various platformsExcellent verbal and written communication skillsSuperb customer service skills. We lovingly call this position the 'Director of Customer Happiness'.Experience in administrative assistance and office administration. Generally an ability to so see what needs to be done and to take action and make suggestions.Familiarity with office equipment and technologyComfort with implementing our sales process, processing payments and following up with unpaid accounts.Maintain the the clean studio space by caring for the plants, helping maintain Pilates equipment, post flyers, etc.Strong organizational and multitasking abilitiesAttention to detail and accuracyAbility to work independently and as part of a team in a collaborative process.Self-motivated learner
Additional skills and qualifications that would be beneficial for the role include:
Experience in the fitness or wellness industryKnowledge of Pilates and other movement modalitiesFlexible and creative mindset and ready to roll with what comes up.Hardworker, ready and willing to help fill in where needed
Staff receive a 50% discount off of our in-house Pilates Teacher Training Program through Pilates Education Lab. We also offer a 15% discount on all regularly priced services and retail.",30.0,HOURLY,"Mill Valley, CA",928047.0,2.0,,28.0,Part-time,,1713461124000.0,,https://www.linkedin.com/jobs/view/3700617207/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716053124000.0,,,,1713461124000.0,,0,PART_TIME,USD,BASE_SALARY,60320.0,94941.0,6041.0
3700694895,Louisville Water Company,Vice President - Engineering & Production Operation,"JOB SUMMARY The VP of Operations/Chief Engineer has oversight of planning and directing the design and construction of all facilities including treatment plants, distribution system improvements, booster pumping stations, storage, as well as the maintenance and distribution of safe drinking water to customers. This includes managing regulatory compliance, water treatment, maintenance of equipment, operation of treatment, storage, and delivery systems.  Additional responsibilities include lab, facilities, water quality, water quality research, tracking regulations, development of the capital improvement plan, planning functions (survey, easement acquisition, GIS) ESSENTIAL JOB FUNCTIONSOversees the preparation and final approval of project and capital plans. Confirms total adherence to regulatory compliance in various areas including water treatment, equipment maintenance/operations, water quality/treatment, laboratory standards, OSHA, etc. Responsible for operating the business units of engineering, water quality and water production operations. Prepare and manage capital budgets ranging between $75 million - $150 million to properly maintain over 4,300 miles of water distribution mains, 25,000 fire hydrants and 327,000 service connections. Prepare and administer an Operations and Maintenance budget of $35- million.  Interact with union and non-union employees exercising effective labor management skills and well versed in CBA rules and provisions and overall company policies and procedures. Provide the Board of Water Works (BOWW) with updates and presentations regarding operational projects and initiatives.  Provide insight and advice to the President/CEO and collaborate with peers in strategic and operational planning to meet customer needs and organizational functions. Collaborate with the company’s executive leadership team (ELT) to develop and meet organizational goals while supplying expertise and guidance on projects, operations, and systems.  Participate in the department’s structure design including staffing, training and development of personnel including succession planning to help meet the Company’s productivity and organizational goals. Support and drive performance to meet or exceed the priorities, measures, and strategies of the company’s Strategic Business Plan.  Perform other related duties as assigned by the President.  Prepare RFP invitations and conduct post submittal review from third parties to recommend final course of action with the BOWW to initiate project work and completion.  Negotiate cost-effective contracts for the organization; coordinate and implement contractors work that include third party labor, work scheduling/oversight, invoice payment, etc.  Responsible for the maintenance, repair and operation of the Company’s Facilities and Assets which total over $1 billion in value.  Maintain technical specifications for the organization.  Manage the execution of capital work including design, easement acquisition, and construction.  Manage the installation of all new developments and new service installations as requested from developers, customers, and industrial and commercial businesses using in-house and contractor personnel. Maintain record locations of all the Company's assets used in the production and delivery of water. (AM/FM/GIS system). Keep records to describe the Company's production facilities (Plant Record Drawing System) and its structures, and to delineate the boundaries of its property. Develop a short term and long-term capital improvement plan that addresses water demands as well as all identified needs for the Company.  Maintain an all-pipes hydraulic computer model for engineering, planning water quality management and operational use.  Plan and direct efficient, cost-effective repairs in the distribution system to ensure uninterrupted water service with high quality customer service and value. Respond to distribution system emergencies within regulatory requirements in a manner that restores water service quickly while minimizing inconvenience and risk to customers.  Oversee the water quality and research department to assure compliance with all current and future U.S. EPA regulations. This department is also responsible for the evaluation of Advanced Treatment Technologies (ATT) and the day-to-day process engineering and technical support concerning water treatment. Responsible to meet all U.S. EPA Regulatory requirements for the Distribution System including distribution water quality response programs to reduce cross-contamination. Keep abreast of new developments in drinking water research to comply with both current and future regulations. Maintain Phase IV Partnership for Safe Water status for both BEP and CHFP as well as the Phase IV status for Distribution WQ program. Manage the operation of the water quality laboratory and maintain necessary certifications. Responsible for production of an adequate quantity and quality of water to customers that meets all federal and state water quality and safety regulations. Direct the operation and maintenance of water treatment and delivery personnel, equipment, and facilities to ensure efficient and reliable water production and supply. Responsible for the operations and maintenance of the water production system, including source water protection, raw water intake facilities, reservoirs, chemical mixing systems, filtration systems, disinfection systems, pumping stations, and storage facilities.  Direct the operation and maintenance of water treatment and delivery personnel, equipment, and facilities to ensure efficient and reliable water production and supply.  Other duties as assigned.  MINIMUM QUALIFICATIONSBachelor’s degree in Engineering; and Professional Engineering License (Licensed in Kentucky); and  Fifteen years (15) engineering experience preferably in water utilities; and  ten (10) years of management level experience in engineering or operations; and  Valid driver’s license
",,,"Louisville, KY",93374.0,7.0,,,Full-time,,1712669890000.0,,https://www.linkedin.com/jobs/view/3700694895/?trk=jobs_biz_prem_srch,https://louisvillewater.com/careers/,OffsiteApply,1715261890000.0,,,,1712669890000.0,,0,FULL_TIME,,,,40202.0,21111.0
3701198910,Burnett Plastic Surgery,Medical Assistant,"Company DescriptionBurnett Plastic Surgery, located in Westfield, NJ, is a cosmetic surgery practice led by Dr. Carlos Burnett. With a warm, honest, and caring approach, Dr. Burnett takes the time to listen and understand his patients' concerns about their appearance and well-being. His commitment to personalized care ensures positive outcomes and the satisfaction of his patients.
Role DescriptionThis is a full-time on-site role for a Medical Assistant at Burnett Plastic Surgery. The Medical Assistant will be responsible for various day-to-day tasks, including medical assisting, medical terminology, managing medical office operations, providing patient care, and maintaining medical records. The role requires working closely with Dr. Burnett and the healthcare team to ensure the delivery of high-quality patient care.
QualificationsMedical Assisting, Medical Terminology, and Medical Office skillsExperience in providing patient careStrong Computer and EHR skills a mustExcellent interpersonal and communication skillsAbility to work collaboratively with a medical office teamDetail-oriented and strong organizational skillsExperience in a plastic surgery or dermatology practice is a plusCertification in Medical Assisting is preferredAbility to to take and document vital signs.",24.0,HOURLY,"Westfield, NJ",38734778.0,64.0,,22.0,Full-time,9.0,1713211618000.0,,https://www.linkedin.com/jobs/view/3701198910/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1728763325000.0,,,,1713211618000.0,,0,FULL_TIME,USD,BASE_SALARY,47840.0,7090.0,34039.0
3702659694,"Sunray Enterprise, Inc.","Managed File Transfer Specialist (connect direct , NDM) | REMOTE ROLE","Job Position :- Managed File Transfer Specialist (connect direct , NDM)Locations :- Princeton, NJ (Remote is fine) Duration :- Long TermJob Description:-Admin knowledge on Connect: Direct (upgrades, installations and support), when last used Connect direct NDM -PGP encryption process and SSL/PKI certs process -Knowledge on UNIX commands - Scripting/automation –As a Managed File Transfer Specialist you will play a crucial role in ensuring the secure and efficient transfer of data between internal and external systems. You will be responsible for managing file transfer processes, implementing protocols, monitoring performance, and addressing any issues that arise. The ideal candidate should possess strong technical expertise, excellent problem-solving skills, and a keen eye for detail to maintain the integrity and confidentiality of data during transmission.Key Responsibilities:* File Transfer Management: * Oversee the end-to-end file transfer process, including planning, scheduling, and execution. * Configure and maintain file transfer protocols and standards to ensure secure and efficient data transmission. * Collaborate with cross-functional teams to understand file transfer requirements and implement appropriate solutions.* System Monitoring and Performance: * Monitor file transfer systems and networks for performance, errors, and potential security breaches. * Troubleshoot and resolve any technical issues related to file transfer processes promptly. * Optimize file transfer protocols to improve speed, reliability, and overall performance.* Security and Compliance: * Implement and maintain strong security measures to safeguard data during transfer. * Ensure compliance with industry standards, data protection regulations, and company policies. * Conduct regular audits and assessments to identify potential vulnerabilities and areas of improvement.* Documentation and Reporting: * Maintain comprehensive documentation of file transfer processes, configurations, and changes. * Generate regular reports on file transfer performance, incidents, and trends for management review.* Continuous Improvement: * Stay up-to-date with industry trends, emerging technologies, and best practices in managed file transfer. * Proactively identify opportunities for process optimization and automation to enhance efficiency.Qualifications and Requirements:* Bachelor's degree in Computer Science, Information Technology, or a related field.* Proven experience in managed file transfer or data integration roles.* Strong knowledge of file transfer protocols such as FTP, SFTP, FTPS, NDM and HTTP/S.* Familiarity with file encryption, decryption, and secure file transfer practices.* Hands-on experience with MFT tools and software (e.g., IBM Sterling File Gateway, Connect:Direct, Axway, Globalscape, etc.).* Understanding of network protocols, firewall configurations, and security concepts.* Ability to troubleshoot and resolve technical issues related to file transfer systems.* Excellent analytical, problem-solving, and decision-making skills.* Strong communication and collaboration skills to work effectively with cross-functional teams.* Attention to detail and a commitment to data integrity and security.* Relevant certifications (e.g., Certified File Transfer Professional - CFTP) will be an advantage.* Working knowledge of Python, shell, perl will be an advantageHope to hear from you soon !!!  Thanks and RegardsManoj RatheeSunRay Enterprise,Inc.Cell: (678) 701-8942(917) 283-6474Email:  manoj@sunraycorp.com",,,United States,912358.0,51.0,,,Contract,4.0,1713450419000.0,1.0,https://www.linkedin.com/jobs/view/3702659694/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716042419000.0,,,,1713450419000.0,,0,CONTRACT,,,,,
